TAHUN;BULAN;RUTE;KODE;JENIS BANGUNAN;JML. SR;KATEGORI GOLONGAN;KONSUMSI (M3)
2022;FEBRUARI;RUTE: A114;21;RUMAH TANGGA A;24;Gol. II;133
2022;FEBRUARI;RUTE: A114;22;YAYASAN SOSIAL;1;Gol. I;34
2022;FEBRUARI;RUTE: A114;24;RUMAH TANGGA B;96;Gol. II;1098
2022;FEBRUARI;RUTE: A114;31;NIAGA KECIL;6;Gol. III;42
2022;FEBRUARI;RUTE: A114;36;FIRE HYDRANT;1;Gol. I;10
2022;FEBRUARI;RUTE: A115;13;RUMAH IBADAH;3;Gol. I;179
2022;FEBRUARI;RUTE: A115;21;RUMAH TANGGA A;110;Gol. II;1435
2022;FEBRUARI;RUTE: A115;24;RUMAH TANGGA B;22;Gol. II;231
2022;FEBRUARI;RUTE: A115;25;RUMAH TANGGA C;1;Gol. II;0
2022;FEBRUARI;RUTE: A115;32;INSTANSI PEMERINTAH;1;Gol. III;0
2022;FEBRUARI;RUTE: A116;13;RUMAH IBADAH;1;Gol. I;5
2022;FEBRUARI;RUTE: A116;21;RUMAH TANGGA A;11;Gol. II;72
2022;FEBRUARI;RUTE: A116;24;RUMAH TANGGA B;99;Gol. II;580
2022;FEBRUARI;RUTE: A117;21;RUMAH TANGGA A;3;Gol. II;18
2022;FEBRUARI;RUTE: A117;24;RUMAH TANGGA B;8;Gol. II;84
2022;FEBRUARI;RUTE: A118;21;RUMAH TANGGA A;7;Gol. II;144
2022;FEBRUARI;RUTE: A118;22;YAYASAN SOSIAL;1;Gol. I;242
2022;FEBRUARI;RUTE: A118;24;RUMAH TANGGA B;63;Gol. II;808
2022;FEBRUARI;RUTE: A118;25;RUMAH TANGGA C;1;Gol. II;0
2022;FEBRUARI;RUTE: A118;31;NIAGA KECIL;5;Gol. III;74
2022;FEBRUARI;RUTE: A119;21;RUMAH TANGGA A;5;Gol. II;20
2022;FEBRUARI;RUTE: A119;24;RUMAH TANGGA B;1;Gol. II;0
2022;FEBRUARI;RUTE: A120;21;RUMAH TANGGA A;5;Gol. II;0
2022;FEBRUARI;RUTE: A120;24;RUMAH TANGGA B;9;Gol. II;45
2022;FEBRUARI;RUTE: A120;31;NIAGA KECIL;1;Gol. III;0
2022;FEBRUARI;RUTE: A121;21;RUMAH TANGGA A;26;Gol. II;157
2022;FEBRUARI;RUTE: A121;24;RUMAH TANGGA B;9;Gol. II;8
2022;FEBRUARI;RUTE: A122;21;RUMAH TANGGA A;25;Gol. II;147
2022;FEBRUARI;RUTE: A122;24;RUMAH TANGGA B;21;Gol. II;94
2022;FEBRUARI;RUTE: A123;21;RUMAH TANGGA A;3;Gol. II;65
2022;FEBRUARI;RUTE: A124;21;RUMAH TANGGA A;1;Gol. II;10
2022;FEBRUARI;RUTE: A124;24;RUMAH TANGGA B;1;Gol. II;19
2022;FEBRUARI;RUTE: A125;21;RUMAH TANGGA A;2;Gol. II;8
2022;FEBRUARI;RUTE: A125;24;RUMAH TANGGA B;3;Gol. II;25
2022;FEBRUARI;RUTE: A126;12;KAMAR MANDI UMUM;1;Gol. I;72
2022;FEBRUARI;RUTE: A126;21;RUMAH TANGGA A;8;Gol. II;103
2022;FEBRUARI;RUTE: A126;24;RUMAH TANGGA B;111;Gol. II;1094
2022;FEBRUARI;RUTE: A126;25;RUMAH TANGGA C;1;Gol. II;10
2022;FEBRUARI;RUTE: A126;31;NIAGA KECIL;6;Gol. III;54
2022;FEBRUARI;RUTE: A126;32;INSTANSI PEMERINTAH;2;Gol. III;73
2022;FEBRUARI;RUTE: A127;21;RUMAH TANGGA A;3;Gol. II;97
2022;FEBRUARI;RUTE: A127;24;RUMAH TANGGA B;7;Gol. II;83
2022;FEBRUARI;RUTE: A127;31;NIAGA KECIL;1;Gol. III;15
2022;FEBRUARI;RUTE: A128;21;RUMAH TANGGA A;21;Gol. II;304
2022;FEBRUARI;RUTE: A128;24;RUMAH TANGGA B;12;Gol. II;151
2022;FEBRUARI;RUTE: A129;15;SEKOLAH NEGERI;1;Gol. III;0
2022;FEBRUARI;RUTE: A129;21;RUMAH TANGGA A;10;Gol. II;127
2022;FEBRUARI;RUTE: A129;24;RUMAH TANGGA B;14;Gol. II;97
2022;FEBRUARI;RUTE: A130;13;RUMAH IBADAH;3;Gol. I;57
2022;FEBRUARI;RUTE: A130;15;SEKOLAH NEGERI;4;Gol. III;124
2022;FEBRUARI;RUTE: A130;21;RUMAH TANGGA A;287;Gol. II;3518
2022;FEBRUARI;RUTE: A130;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;17
2022;FEBRUARI;RUTE: A130;24;RUMAH TANGGA B;44;Gol. II;204
2022;FEBRUARI;RUTE: A130;25;RUMAH TANGGA C;1;Gol. II;0
2022;FEBRUARI;RUTE: A130;26;RUMAH TANGGA D;1;Gol. II;0
2022;FEBRUARI;RUTE: A130;31;NIAGA KECIL;66;Gol. III;952
2022;FEBRUARI;RUTE: A130;32;INSTANSI PEMERINTAH;2;Gol. III;0
2022;FEBRUARI;RUTE: A130;33;NIAGA MENENGAH;1;Gol. III;0
2022;FEBRUARI;RUTE: A131;21;RUMAH TANGGA A;4;Gol. II;48
2022;FEBRUARI;RUTE: A131;24;RUMAH TANGGA B;3;Gol. II;1
2022;FEBRUARI;RUTE: A131;31;NIAGA KECIL;2;Gol. III;41
2022;FEBRUARI;RUTE: A132;21;RUMAH TANGGA A;3;Gol. II;9
2022;FEBRUARI;RUTE: A132;24;RUMAH TANGGA B;3;Gol. II;43
2022;FEBRUARI;RUTE: A132;25;RUMAH TANGGA C;1;Gol. II;5
2022;FEBRUARI;RUTE: A132;31;NIAGA KECIL;1;Gol. III;25
2022;FEBRUARI;RUTE: A133;21;RUMAH TANGGA A;11;Gol. II;214
2022;FEBRUARI;RUTE: A133;24;RUMAH TANGGA B;6;Gol. II;71
2022;FEBRUARI;RUTE: A134;21;RUMAH TANGGA A;13;Gol. II;20
2022;FEBRUARI;RUTE: A134;21;RUMAH TANGGA B;1;Gol. II;0
2022;FEBRUARI;RUTE: A135;21;RUMAH TANGGA A;4;Gol. II;0
2022;FEBRUARI;RUTE: A135;24;RUMAH TANGGA B;1;Gol. II;17
2022;FEBRUARI;RUTE: A136;21;RUMAH TANGGA A;6;Gol. II;39
2022;FEBRUARI;RUTE: A136;24;RUMAH TANGGA B;7;Gol. II;47
2022;FEBRUARI;RUTE: A137;21;RUMAH TANGGA A;20;Gol. II;50
2022;FEBRUARI;RUTE: A137;24;RUMAH TANGGA B;2;Gol. II;0
2022;FEBRUARI;RUTE: A138;24;RUMAH TANGGA B;63;Gol. II;399
2022;FEBRUARI;RUTE: A139;13;RUMAH IBADAH;1;Gol. I;0
2022;FEBRUARI;RUTE: A139;21;RUMAH TANGGA A;6;Gol. II;65
2022;FEBRUARI;RUTE: A139;24;RUMAH TANGGA B;19;Gol. II;158
2022;FEBRUARI;RUTE: A139;32;INSTANSI PEMERINTAH;1;Gol. III;0
2022;FEBRUARI;RUTE: A140;24;RUMAH TANGGA B;78;Gol. II;953
2022;FEBRUARI;RUTE: A140;31;NIAGA KECIL;2;Gol. III;4
2022;FEBRUARI;RUTE: A141;21;RUMAH TANGGA A;2;Gol. II;5
2022;FEBRUARI;RUTE: A141;24;RUMAH TANGGA B;132;Gol. II;1647
2022;FEBRUARI;RUTE: A141;31;NIAGA KECIL;3;Gol. III;7
2022;FEBRUARI;RUTE: A142;13;RUMAH IBADAH;1;Gol. I;45
2022;FEBRUARI;RUTE: A142;15;SEKOLAH NEGERI;1;Gol. III;424
2022;FEBRUARI;RUTE: A142;21;RUMAH TANGGA A;132;Gol. II;2319
2022;FEBRUARI;RUTE: A142;24;RUMAH TANGGA B;2;Gol. II;51
2022;FEBRUARI;RUTE: A142;31;NIAGA KECIL;3;Gol. III;16
2022;FEBRUARI;RUTE: A142;32;INSTANSI PEMERINTAH;2;Gol. III;107
2022;FEBRUARI;RUTE: A143;13;RUMAH IBADAH;2;Gol. I;14
2022;FEBRUARI;RUTE: A143;21;RUMAH TANGGA A;38;Gol. II;260
2022;FEBRUARI;RUTE: A143;24;RUMAH TANGGA B;49;Gol. II;374
2022;FEBRUARI;RUTE: A144;21;RUMAH TANGGA A;73;Gol. II;1075
2022;FEBRUARI;RUTE: A144;24;RUMAH TANGGA B;3;Gol. II;63
2022;FEBRUARI;RUTE: A145;21;RUMAH TANGGA A;70;Gol. II;978
2022;FEBRUARI;RUTE: A145;24;RUMAH TANGGA B;1;Gol. II;17
2022;FEBRUARI;RUTE: A146;15;SEKOLAH NEGERI;3;Gol. III;360
2022;FEBRUARI;RUTE: A146;21;RUMAH TANGGA A;10;Gol. II;157
2022;FEBRUARI;RUTE: A146;24;RUMAH TANGGA B;5;Gol. II;107
2022;FEBRUARI;RUTE: A146;32;INSTANSI PEMERINTAH;20;Gol. III;1899
2022;FEBRUARI;RUTE: A146;46;TNI / POLRI;2;Gol. III;53
2022;FEBRUARI;RUTE: A147;13;RUMAH IBADAH;1;Gol. I;0
2022;FEBRUARI;RUTE: A147;21;RUMAH TANGGA A;56;Gol. II;117
2022;FEBRUARI;RUTE: A147;24;RUMAH TANGGA B;40;Gol. II;172
2022;FEBRUARI;RUTE: A148;21;RUMAH TANGGA A;6;Gol. II;28
2022;FEBRUARI;RUTE: A148;24;RUMAH TANGGA B;15;Gol. II;26
2022;FEBRUARI;RUTE: A148;31;NIAGA KECIL;5;Gol. III;238
2022;FEBRUARI;RUTE: A148;32;INSTANSI PEMERINTAH;1;Gol. III;0
2022;FEBRUARI;RUTE: A149;21;RUMAH TANGGA A;1;Gol. II;10
2022;FEBRUARI;RUTE: A149;24;RUMAH TANGGA B;3;Gol. II;14
2022;FEBRUARI;RUTE: A150;21;RUMAH TANGGA A;51;Gol. II;376
2022;FEBRUARI;RUTE: A151;21;RUMAH TANGGA A;23;Gol. II;174
2022;FEBRUARI;RUTE: A151;24;RUMAH TANGGA B;1;Gol. II;30
2022;FEBRUARI;RUTE: A152;11;HIDRAN UMUM;1;Gol. I;1
2022;FEBRUARI;RUTE: A152;21;RUMAH TANGGA A;5;Gol. II;0
2022;FEBRUARI;RUTE: A152;24;RUMAH TANGGA B;20;Gol. II;61
2022;FEBRUARI;RUTE: A153;21;RUMAH TANGGA A;151;Gol. II;490
2022;FEBRUARI;RUTE: A153;24;RUMAH TANGGA B;12;Gol. II;60
2022;MARET;RUTE: A101;13;RUMAH IBADAH;2;Gol. I;444
2022;MARET;RUTE: A101;15;SEKOLAH NEGERI;2;Gol. III;117
2022;MARET;RUTE: A101;21;RUMAH TANGGA A;145;Gol. II;3638
2022;MARET;RUTE: A101;22;YAYASAN SOSIAL;1;Gol. I;0
2022;MARET;RUTE: A101;24;RUMAH TANGGA B;51;Gol. II;1083
2022;MARET;RUTE: A101;25;RUMAH TANGGA C;3;Gol. II;621
2022;MARET;RUTE: A101;31;NIAGA KECIL;184;Gol. III;3963
2022;MARET;RUTE: A101;32;INSTANSI PEMERINTAH;14;Gol. III;2463
2022;MARET;RUTE: A101;33;NIAGA MENENGAH;3;Gol. III;258
2022;MARET;RUTE: A101;36;FIRE HYDRANT;3;Gol. I;65
2022;MARET;RUTE: A101;46;TNI / POLRI;1;Gol. III;3884
2022;MARET;RUTE: A102;13;RUMAH IBADAH;1;Gol. I;0
2022;MARET;RUTE: A102;21;RUMAH TANGGA A;189;Gol. II;3564
2022;MARET;RUTE: A102;22;YAYASAN SOSIAL;1;Gol. I;268
2022;MARET;RUTE: A102;23;RUMAH SAKIT PEMERINTAH;2;Gol. III;11821
2022;MARET;RUTE: A102;24;RUMAH TANGGA B;46;Gol. II;1171
2022;MARET;RUTE: A102;25;RUMAH TANGGA C;3;Gol. II;33
2022;MARET;RUTE: A102;31;NIAGA KECIL;28;Gol. III;838
2022;MARET;RUTE: A102;32;INSTANSI PEMERINTAH;3;Gol. III;100
2022;MARET;RUTE: A103;13;RUMAH IBADAH;1;Gol. I;139
2022;MARET;RUTE: A103;21;RUMAH TANGGA A;166;Gol. II;2938
2022;MARET;RUTE: A103;24;RUMAH TANGGA B;12;Gol. II;237
2022;MARET;RUTE: A103;31;NIAGA KECIL;1;Gol. III;0
2022;MARET;RUTE: A103;32;INSTANSI PEMERINTAH;2;Gol. III;568
2022;MARET;RUTE: A104;13;RUMAH IBADAH;4;Gol. I;477
2022;MARET;RUTE: A104;15;SEKOLAH NEGERI;1;Gol. III;176
2022;MARET;RUTE: A104;21;RUMAH TANGGA A;494;Gol. II;9030
2022;MARET;RUTE: A104;22;YAYASAN SOSIAL;3;Gol. I;102
2022;MARET;RUTE: A104;24;RUMAH TANGGA B;343;Gol. II;5832
2022;MARET;RUTE: A104;25;RUMAH TANGGA C;33;Gol. II;1308
2022;MARET;RUTE: A104;26;RUMAH TANGGA D;6;Gol. II;124
2022;MARET;RUTE: A104;31;NIAGA KECIL;16;Gol. III;339
2022;MARET;RUTE: A104;32;INSTANSI PEMERINTAH;4;Gol. III;3176
2022;MARET;RUTE: A104;33;NIAGA MENENGAH;1;Gol. III;415
2022;MARET;RUTE: A105;13;RUMAH IBADAH;2;Gol. I;68
2022;MARET;RUTE: A105;21;RUMAH TANGGA A;169;Gol. II;3250
2022;MARET;RUTE: A105;24;RUMAH TANGGA B;65;Gol. II;1527
2022;MARET;RUTE: A105;25;RUMAH TANGGA C;1;Gol. II;39
2022;MARET;RUTE: A105;26;RUMAH TANGGA D;2;Gol. II;23
2022;MARET;RUTE: A105;31;NIAGA KECIL;3;Gol. III;175
2022;MARET;RUTE: A106;21;RUMAH TANGGA A;98;Gol. II;1745
2022;MARET;RUTE: A106;22;YAYASAN SOSIAL;3;Gol. I;83
2022;MARET;RUTE: A106;24;RUMAH TANGGA B;8;Gol. II;303
2022;MARET;RUTE: A106;25;RUMAH TANGGA C;3;Gol. II;18
2022;MARET;RUTE: A107;13;RUMAH IBADAH;2;Gol. I;64
2022;MARET;RUTE: A107;21;RUMAH TANGGA A;43;Gol. II;961
2022;MARET;RUTE: A107;22;YAYASAN SOSIAL;1;Gol. I;200
2022;MARET;RUTE: A107;24;RUMAH TANGGA B;142;Gol. II;3285
2022;MARET;RUTE: A107;25;RUMAH TANGGA C;15;Gol. II;1221
2022;MARET;RUTE: A107;31;NIAGA KECIL;5;Gol. III;114
2022;MARET;RUTE: A107;36;FIRE HYDRANT;1;Gol. I;5
2022;MARET;RUTE: A108;15;SEKOLAH NEGERI;1;Gol. III;10
2022;MARET;RUTE: A108;21;RUMAH TANGGA A;73;Gol. II;1159
2022;MARET;RUTE: A108;22;YAYASAN SOSIAL;1;Gol. I;177
2022;MARET;RUTE: A108;24;RUMAH TANGGA B;219;Gol. II;3349
2022;MARET;RUTE: A108;25;RUMAH TANGGA C;1;Gol. II;18
2022;MARET;RUTE: A108;31;NIAGA KECIL;19;Gol. III;286
2022;MARET;RUTE: A108;32;INSTANSI PEMERINTAH;8;Gol. III;269
2022;MARET;RUTE: A108;46;TNI / POLRI;4;Gol. III;871
2022;MARET;RUTE: A109;21;RUMAH TANGGA A;70;Gol. II;1197
2022;MARET;RUTE: A109;22;YAYASAN SOSIAL;1;Gol. I;55
2022;MARET;RUTE: A109;24;RUMAH TANGGA B;77;Gol. II;1636
2022;MARET;RUTE: A109;25;RUMAH TANGGA C;2;Gol. II;57
2022;MARET;RUTE: A109;31;NIAGA KECIL;3;Gol. III;5
2022;MARET;RUTE: A109;32;INSTANSI PEMERINTAH;1;Gol. III;20
2022;MARET;RUTE: A110;11;HIDRAN UMUM;1;Gol. I;2
2022;MARET;RUTE: A110;13;RUMAH IBADAH;2;Gol. I;130
2022;MARET;RUTE: A110;14;PANTI ASUHAN;1;Gol. I;36
2022;MARET;RUTE: A110;15;SEKOLAH NEGERI;3;Gol. III;117
2022;MARET;RUTE: A110;21;RUMAH TANGGA A;165;Gol. II;3442
2022;MARET;RUTE: A110;22;YAYASAN SOSIAL;5;Gol. I;240
2022;MARET;RUTE: A110;24;RUMAH TANGGA B;43;Gol. II;781
2022;MARET;RUTE: A110;25;RUMAH TANGGA C;1;Gol. II;26
2022;MARET;RUTE: A110;26;RUMAH TANGGA D;1;Gol. II;101
2022;MARET;RUTE: A110;31;NIAGA KECIL;2;Gol. III;46
2022;MARET;RUTE: A111;13;RUMAH IBADAH;3;Gol. I;133
2022;MARET;RUTE: A111;15;SEKOLAH NEGERI;4;Gol. III;105
2022;MARET;RUTE: A111;21;RUMAH TANGGA A;140;Gol. II;2085
2022;MARET;RUTE: A111;24;RUMAH TANGGA B;278;Gol. II;4165
2022;MARET;RUTE: A111;25;RUMAH TANGGA C;6;Gol. II;69
2022;MARET;RUTE: A111;31;NIAGA KECIL;42;Gol. III;874
2022;MARET;RUTE: A111;32;INSTANSI PEMERINTAH;9;Gol. III;1269
2022;MARET;RUTE: A111;33;NIAGA MENENGAH;1;Gol. III;27
2022;MARET;RUTE: A111;46;TNI / POLRI;1;Gol. III;101
2022;MARET;RUTE: A112;13;RUMAH IBADAH;2;Gol. I;209
2022;MARET;RUTE: A112;15;SEKOLAH NEGERI;1;Gol. III;43
2022;MARET;RUTE: A112;21;RUMAH TANGGA A;159;Gol. II;2884
2022;MARET;RUTE: A112;22;YAYASAN SOSIAL;1;Gol. I;8
2022;MARET;RUTE: A112;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;67
2022;MARET;RUTE: A112;24;RUMAH TANGGA B;95;Gol. II;1607
2022;MARET;RUTE: A112;25;RUMAH TANGGA C;1;Gol. II;35
2022;MARET;RUTE: A112;31;NIAGA KECIL;21;Gol. III;500
2022;MARET;RUTE: A112;44;KLINIK PEMERINTAH;1;Gol. III;35
2022;MARET;RUTE: A113;11;HIDRAN UMUM;1;Gol. I;2
2022;MARET;RUTE: A113;13;RUMAH IBADAH;3;Gol. I;31
2022;MARET;RUTE: A113;15;SEKOLAH NEGERI;2;Gol. III;2
2022;MARET;RUTE: A113;21;RUMAH TANGGA A;237;Gol. II;3581
2022;MARET;RUTE: A113;22;YAYASAN SOSIAL;5;Gol. I;33
2022;MARET;RUTE: A113;24;RUMAH TANGGA B;108;Gol. II;2630
2022;MARET;RUTE: A113;25;RUMAH TANGGA C;3;Gol. II;91
2022;MARET;RUTE: A113;31;NIAGA KECIL;34;Gol. III;706
2022;MARET;RUTE: A113;32;INSTANSI PEMERINTAH;4;Gol. III;61
2022;MARET;RUTE: A114;13;RUMAH IBADAH;2;Gol. I;28
2022;MARET;RUTE: A114;15;SEKOLAH NEGERI;1;Gol. III;26
2022;MARET;RUTE: A114;21;RUMAH TANGGA A;24;Gol. II;301
2022;MARET;RUTE: A114;22;YAYASAN SOSIAL;1;Gol. I;36
2022;MARET;RUTE: A114;24;RUMAH TANGGA B;96;Gol. II;1521
2022;MARET;RUTE: A114;31;NIAGA KECIL;7;Gol. III;55
2022;MARET;RUTE: A114;36;FIRE HYDRANT;1;Gol. I;7
2022;MARET;RUTE: A115;13;RUMAH IBADAH;3;Gol. I;338
2022;MARET;RUTE: A115;21;RUMAH TANGGA A;110;Gol. II;1956
2022;MARET;RUTE: A115;24;RUMAH TANGGA B;22;Gol. II;333
2022;MARET;RUTE: A115;25;RUMAH TANGGA C;1;Gol. II;0
2022;MARET;RUTE: A115;32;INSTANSI PEMERINTAH;1;Gol. III;2
2022;MARET;RUTE: A116;13;RUMAH IBADAH;1;Gol. I;10
2022;MARET;RUTE: A116;21;RUMAH TANGGA A;11;Gol. II;137
2022;MARET;RUTE: A116;24;RUMAH TANGGA B;99;Gol. II;1453
2022;MARET;RUTE: A117;21;RUMAH TANGGA A;3;Gol. II;24
2022;MARET;RUTE: A117;24;RUMAH TANGGA B;8;Gol. II;126
2022;MARET;RUTE: A118;21;RUMAH TANGGA A;5;Gol. II;154
2022;MARET;RUTE: A118;22;YAYASAN SOSIAL;1;Gol. I;283
2022;MARET;RUTE: A118;24;RUMAH TANGGA B;60;Gol. II;964
2022;MARET;RUTE: A118;25;RUMAH TANGGA C;1;Gol. II;0
2022;MARET;RUTE: A118;31;NIAGA KECIL;6;Gol. III;101
2022;MARET;RUTE: A119;21;RUMAH TANGGA A;5;Gol. II;89
2022;MARET;RUTE: A119;24;RUMAH TANGGA B;1;Gol. II;39
2022;MARET;RUTE: A120;21;RUMAH TANGGA A;5;Gol. II;76
2022;MARET;RUTE: A120;24;RUMAH TANGGA B;9;Gol. II;271
2022;MARET;RUTE: A120;31;NIAGA KECIL;1;Gol. III;4
2022;MARET;RUTE: A121;21;RUMAH TANGGA A;26;Gol. II;290
2022;MARET;RUTE: A121;24;RUMAH TANGGA B;9;Gol. II;85
2022;MARET;RUTE: A122;21;RUMAH TANGGA A;25;Gol. II;245
2022;MARET;RUTE: A122;24;RUMAH TANGGA B;21;Gol. II;257
2022;MARET;RUTE: A123;21;RUMAH TANGGA A;3;Gol. II;72
2022;MARET;RUTE: A124;21;RUMAH TANGGA A;1;Gol. II;14
2022;MARET;RUTE: A124;24;RUMAH TANGGA B;1;Gol. II;33
2022;MARET;RUTE: A125;21;RUMAH TANGGA A;2;Gol. II;12
2022;MARET;RUTE: A125;24;RUMAH TANGGA B;3;Gol. II;16
2022;MARET;RUTE: A126;21;RUMAH TANGGA A;6;Gol. II;121
2022;MARET;RUTE: A126;24;RUMAH TANGGA B;105;Gol. II;1314
2022;MARET;RUTE: A126;25;RUMAH TANGGA C;1;Gol. II;20
2022;MARET;RUTE: A126;31;NIAGA KECIL;6;Gol. III;56
2022;MARET;RUTE: A127;21;RUMAH TANGGA A;3;Gol. II;85
2022;MARET;RUTE: A127;24;RUMAH TANGGA B;7;Gol. II;94
2022;MARET;RUTE: A127;31;NIAGA KECIL;1;Gol. III;20
2022;MARET;RUTE: A128;21;RUMAH TANGGA A;21;Gol. II;349
2022;MARET;RUTE: A128;24;RUMAH TANGGA B;12;Gol. II;221
2022;MARET;RUTE: A129;15;SEKOLAH NEGERI;1;Gol. III;8
2022;MARET;RUTE: A129;21;RUMAH TANGGA A;10;Gol. II;152
2022;MARET;RUTE: A129;24;RUMAH TANGGA B;14;Gol. II;159
2022;MARET;RUTE: A130;13;RUMAH IBADAH;3;Gol. I;222
2022;MARET;RUTE: A130;15;SEKOLAH NEGERI;4;Gol. III;405
2022;MARET;RUTE: A130;21;RUMAH TANGGA A;287;Gol. II;5748
2022;MARET;RUTE: A130;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;17
2022;MARET;RUTE: A130;24;RUMAH TANGGA B;44;Gol. II;687
2022;MARET;RUTE: A130;25;RUMAH TANGGA C;1;Gol. II;0
2022;MARET;RUTE: A130;26;RUMAH TANGGA D;1;Gol. II;0
2022;MARET;RUTE: A130;31;NIAGA KECIL;66;Gol. III;1590
2022;MARET;RUTE: A130;32;INSTANSI PEMERINTAH;2;Gol. III;34
2022;MARET;RUTE: A130;33;NIAGA MENENGAH;1;Gol. III;498
2022;MARET;RUTE: A131;21;RUMAH TANGGA A;4;Gol. II;173
2022;MARET;RUTE: A131;24;RUMAH TANGGA B;3;Gol. II;94
2022;MARET;RUTE: A131;31;NIAGA KECIL;2;Gol. III;25
2022;MARET;RUTE: A132;21;RUMAH TANGGA A;3;Gol. II;15
2022;MARET;RUTE: A132;24;RUMAH TANGGA B;3;Gol. II;49
2022;MARET;RUTE: A132;25;RUMAH TANGGA C;1;Gol. II;6
2022;MARET;RUTE: A132;31;NIAGA KECIL;1;Gol. III;29
2022;MARET;RUTE: A133;21;RUMAH TANGGA A;11;Gol. II;167
2022;MARET;RUTE: A133;24;RUMAH TANGGA B;6;Gol. II;75
2022;MARET;RUTE: A134;21;RUMAH TANGGA A;13;Gol. II;227
2022;MARET;RUTE: A134;24;RUMAH TANGGA B;1;Gol. II;4
2022;MARET;RUTE: A135;21;RUMAH TANGGA A;4;Gol. II;75
2022;MARET;RUTE: A135;24;RUMAH TANGGA B;1;Gol. II;40
2022;MARET;RUTE: A136;21;RUMAH TANGGA A;6;Gol. II;33
2022;MARET;RUTE: A136;24;RUMAH TANGGA B;7;Gol. II;68
2022;MARET;RUTE: A137;21;RUMAH TANGGA A;20;Gol. II;461
2022;MARET;RUTE: A137;24;RUMAH TANGGA B;2;Gol. II;49
2022;MARET;RUTE: A138;24;RUMAH TANGGA B;63;Gol. II;1238
2022;MARET;RUTE: A139;13;RUMAH IBADAH;1;Gol. I;0
2022;MARET;RUTE: A139;21;RUMAH TANGGA A;6;Gol. II;85
2022;MARET;RUTE: A139;24;RUMAH TANGGA B;19;Gol. II;402
2022;MARET;RUTE: A139;32;INSTANSI PEMERINTAH;1;Gol. III;1
2022;MARET;RUTE: A140;24;RUMAH TANGGA B;79;Gol. II;1170
2022;MARET;RUTE: A140;31;NIAGA KECIL;2;Gol. III;6
2022;MARET;RUTE: A141;21;RUMAH TANGGA A;2;Gol. II;8
2022;MARET;RUTE: A141;24;RUMAH TANGGA B;132;Gol. II;2276
2022;MARET;RUTE: A141;31;NIAGA KECIL;3;Gol. III;7
2022;MARET;RUTE: A142;13;RUMAH IBADAH;1;Gol. I;26
2022;MARET;RUTE: A142;15;SEKOLAH NEGERI;1;Gol. III;492
2022;MARET;RUTE: A142;21;RUMAH TANGGA A;134;Gol. II;2248
2022;MARET;RUTE: A142;24;RUMAH TANGGA B;8;Gol. II;143
2022;MARET;RUTE: A142;31;NIAGA KECIL;3;Gol. III;35
2022;MARET;RUTE: A142;32;INSTANSI PEMERINTAH;2;Gol. III;76
2022;MARET;RUTE: A143;13;RUMAH IBADAH;2;Gol. I;21
2022;MARET;RUTE: A143;21;RUMAH TANGGA A;38;Gol. II;642
2022;MARET;RUTE: A143;24;RUMAH TANGGA B;49;Gol. II;816
2022;MARET;RUTE: A144;21;RUMAH TANGGA A;73;Gol. II;1049
2022;MARET;RUTE: A144;24;RUMAH TANGGA B;3;Gol. II;68
2022;MARET;RUTE: A145;21;RUMAH TANGGA A;69;Gol. II;1586
2022;MARET;RUTE: A145;24;RUMAH TANGGA B;1;Gol. II;28
2022;MARET;RUTE: A146;12;KAMAR MANDI UMUM;1;Gol. I;37
2022;MARET;RUTE: A146;15;SEKOLAH NEGERI;3;Gol. III;314
2022;MARET;RUTE: A146;21;RUMAH TANGGA A;11;Gol. II;194
2022;MARET;RUTE: A146;24;RUMAH TANGGA B;10;Gol. II;139
2022;MARET;RUTE: A146;31;NIAGA KECIL;1;Gol. III;0
2022;MARET;RUTE: A146;32;INSTANSI PEMERINTAH;24;Gol. III;2575
2022;MARET;RUTE: A146;46;TNI / POLRI;2;Gol. III;57
2022;MARET;RUTE: A147;13;RUMAH IBADAH;1;Gol. I;0
2022;MARET;RUTE: A147;21;RUMAH TANGGA A;56;Gol. II;411
2022;MARET;RUTE: A147;24;RUMAH TANGGA B;40;Gol. II;559
2022;MARET;RUTE: A148;21;RUMAH TANGGA A;6;Gol. II;38
2022;MARET;RUTE: A148;24;RUMAH TANGGA B;15;Gol. II;280
2022;MARET;RUTE: A148;31;NIAGA KECIL;5;Gol. III;75
2022;MARET;RUTE: A148;32;INSTANSI PEMERINTAH;1;Gol. III;0
2022;MARET;RUTE: A149;21;RUMAH TANGGA A;1;Gol. II;13
2022;MARET;RUTE: A149;24;RUMAH TANGGA B;3;Gol. II;30
2022;MARET;RUTE: A150;21;RUMAH TANGGA A;51;Gol. II;646
2022;MARET;RUTE: A151;21;RUMAH TANGGA A;23;Gol. II;303
2022;MARET;RUTE: A151;24;RUMAH TANGGA B;1;Gol. II;35
2022;MARET;RUTE: A152;11;HIDRAN UMUM;1;Gol. I;0
2022;MARET;RUTE: A152;21;RUMAH TANGGA A;5;Gol. II;0
2022;MARET;RUTE: A152;24;RUMAH TANGGA B;19;Gol. II;84
2022;MARET;RUTE: A153;21;RUMAH TANGGA A;151;Gol. II;744
